"Method","tau","n","p","seed","beta0","beta1","beta2","time"
"mRock",0.9,1000,2,467,-0.834108460482084,6.37055515710771,-6.48494942474468,1.486
"mRock_global",0.9,1000,2,467,3.47132989986486,6.14686066541151,-7.58941970765267,0.558
"two_step_Neyman",0.9,1000,2,468,-16.9186196490629,12.8546284333756,5.55698369735879,0.0229999999999997
"two_step_LS",0.9,1000,2,468,-2.93020311230921,2.30123526003266,2.00315150998526,0.0229999999999997
"mRock",0.9,1000,2,468,-0.28187457260286,1.06091056262578,1.89525401611661,1.508
"mRock_global",0.9,1000,2,468,1.16193777293071,6.58822709415605,-6.58632048756557,0.584999999999999
"two_step_Neyman",0.9,1000,2,469,-5.85344772165896,1.50143371370579,8.12827509377223,0.0240000000000009
"two_step_LS",0.9,1000,2,469,0.05562708191143,-1.13202378141667,4.80673277218639,0.0240000000000009
"mRock",0.9,1000,2,469,-0.513537321115308,0.56001697155229,3.81766688240609,1.573
"mRock_global",0.9,1000,2,469,-0.766146664977052,1.04281527606079,5.33837642173907,0.685000000000002
"two_step_Neyman",0.9,1000,2,47,1.65252260426089,5.11017245003644,-12.9343496264114,0.027000000000001
"two_step_LS",0.9,1000,2,47,3.32353540486967,4.5189488334449,-14.0209761026985,0.027000000000001
"mRock",0.9,1000,2,47,-0.440918434729311,1.58416161343256,-6.99654465138613,1.557
"mRock_global",0.9,1000,2,47,-1.6523926784746,3.27945034840977,-7.36800273249855,0.577999999999999
"two_step_Neyman",0.9,1000,2,470,1.42961214176055,-3.12874028673884,-2.90210833524453,0.027000000000001
"two_step_LS",0.9,1000,2,470,-0.0994689410845337,-1.30789951943176,-3.31628407670956,0.027000000000001
"mRock",0.9,1000,2,470,1.05035471100418,-1.02506141327096,-3.46418213041157,1.536
"mRock_global",0.9,1000,2,470,1.07170456499469,-1.62695879337399,-4.49897751404822,0.544
"two_step_Neyman",0.9,1000,2,471,1.78485610875821,-1.39128440159541,1.0743051043208,0.0240000000000009
"two_step_LS",0.9,1000,2,471,0.284279781788811,0.712048580524988,0.146720751998245,0.0240000000000009
"mRock",0.9,1000,2,471,1.69643286484137,-1.22930884549341,1.48495466636189,1.5
"mRock_global",0.9,1000,2,471,3.7749131216569,-0.916006106059734,1.22528594024568,0.546000000000001
"two_step_Neyman",0.9,1000,2,472,-1.13030508454599,-2.3295228881786,2.58494300061923,0.020999999999999
"two_step_LS",0.9,1000,2,472,-3.95986273049947,-0.587059185208971,3.69987812713067,0.020999999999999
"mRock",0.9,1000,2,472,-0.285973858822494,0.0709199877358815,0.170617581159476,1.492
"mRock_global",0.9,1000,2,472,4.99357619350315,-1.54470289794112,-2.87595402921168,0.619000000000002
"two_step_Neyman",0.9,1000,2,473,-7.0159474049499,2.71161718423359,6.83876608979499,0.0240000000000009
"two_step_LS",0.9,1000,2,473,-5.77401586170198,0.00282508642037849,8.46876232017864,0.0240000000000009
"mRock",0.9,1000,2,473,-0.988817685531509,0.698854732901263,2.28004408631821,1.521
"mRock_global",0.9,1000,2,473,-2.1341091309831,1.96265124318963,0.768443997401846,0.619
"two_step_Neyman",0.9,1000,2,474,-9.61469397754044,2.35415168154407,0.0239335930105113,0.0249999999999986
"two_step_LS",0.9,1000,2,474,0.572537568158982,-7.26990220466983,-0.451768342503328,0.0249999999999986
"mRock",0.9,1000,2,474,-0.45120885044157,0.175505299073546,-7.40912918250569,1.541
"mRock_global",0.9,1000,2,474,0.338498378831201,0.293787967106844,-8.41660967832397,0.544
"two_step_Neyman",0.9,1000,2,475,4.95563435704202,-4.95519734527263,-2.85836142362838,0.0250000000000021
"two_step_LS",0.9,1000,2,475,9.63019048512917,-10.1183244303143,-2.18616443520851,0.0250000000000021
"mRock",0.9,1000,2,475,0.340990145292797,-0.833446958600435,-1.71245931172015,1.578
"mRock_global",0.9,1000,2,475,7.28693047573221,-4.20455093441232,-4.56004820574537,0.593
"two_step_Neyman",0.9,1000,2,476,1.25466934479576,5.60466501248853,-2.10670973258601,0.0300000000000011
"two_step_LS",0.9,1000,2,476,-0.944507384307776,5.42116412150567,0.387909589490988,0.0300000000000011
"mRock",0.9,1000,2,476,-1.24689656462581,1.01759160905898,6.27055882777684,1.501
"mRock_global",0.9,1000,2,476,-8.45351964971079,7.59842470306305,6.11384642707523,0.581
"two_step_Neyman",0.9,1000,2,477,10.9095078524453,-13.0860308438103,-0.787479410371944,0.0229999999999997
"two_step_LS",0.9,1000,2,477,4.66914857356029,-13.8561652752675,6.23131527895428,0.0229999999999997
"mRock",0.9,1000,2,477,1.65257092415396,-1.55678065672887,-3.31289029150844,1.534
"mRock_global",0.9,1000,2,477,21.5792341369934,-9.8483796238713,-11.408089155459,0.600000000000001
"two_step_Neyman",0.9,1000,2,478,2.45410319487475,-17.574996400566,35.047785529489,0.0259999999999998
"two_step_LS",0.9,1000,2,478,7.52537764765107,-6.37331549146343,19.1112003294789,0.0259999999999998
"mRock",0.9,1000,2,478,1.02848170376025,-1.24676685714038,21.6738977052719,1.532
"mRock_global",0.9,1000,2,478,16.700247556298,-16.1447102146358,18.7681875338602,0.556000000000001
"two_step_Neyman",0.9,1000,2,479,-2.16911662999023,4.00102797012247,-8.11791378872428,0.0239999999999974
"two_step_LS",0.9,1000,2,479,-2.10834961781323,2.71022461437994,-7.01397840796854,0.0239999999999974
"mRock",0.9,1000,2,479,-1.05034227595756,1.52318955448322,-6.36300412075278,1.574
"mRock_global",0.9,1000,2,479,2.99941642065279,2.13835925212901,-0.164906101670141,0.540000000000003
"two_step_Neyman",0.9,1000,2,48,-14.4987287662203,3.84427372101783,19.5793410096294,0.0240000000000009
"two_step_LS",0.9,1000,2,48,-5.40318712862735,1.5626438178555,12.2859832726966,0.0240000000000009
"mRock",0.9,1000,2,48,-0.175895540145726,0.212800447723988,10.5749135954322,1.565
"mRock_global",0.9,1000,2,48,-0.865151883220864,1.00643760760398,8.97270751053185,0.617999999999999
"two_step_Neyman",0.9,1000,2,480,10.1387278692907,-6.26321197151299,-7.30678808839211,0.0259999999999998
"two_step_LS",0.9,1000,2,480,4.40785274655617,-8.65180740435319,0.861656186674082,0.0259999999999998
"mRock",0.9,1000,2,480,1.61320412163622,-1.12419512690532,-3.70321984432161,1.562
"mRock_global",0.9,1000,2,480,7.18981442866219,-4.49060210132123,-5.8328103332647,0.579000000000001
"two_step_Neyman",0.9,1000,2,481,10.1328105033913,-7.18079433958707,-3.53899213132507,0.0329999999999977
"two_step_LS",0.9,1000,2,481,5.37145680450238,-2.05146628854479,-3.86215900988323,0.0329999999999977
"mRock",0.9,1000,2,481,2.43157590425019,-1.23105150672106,-0.711156415033571,1.69
"mRock_global",0.9,1000,2,481,12.5554350562063,-6.80911241723873,-5.82077824417949,0.646000000000001
"two_step_Neyman",0.9,1000,2,482,-5.19128403157276,1.91878844218605,6.36574078458888,0.0220000000000002
"two_step_LS",0.9,1000,2,482,-0.531070980129527,-0.888908667379282,4.30896480245767,0.0220000000000002
"mRock",0.9,1000,2,482,-0.221899497713395,0.151241879445843,2.79751386751741,1.505
"mRock_global",0.9,1000,2,482,-0.496667339322864,0.925839419758534,4.34353772194687,0.615
"two_step_Neyman",0.9,1000,2,483,16.3767354202613,-7.77279274744413,-9.60668504936503,0.0250000000000021
"two_step_LS",0.9,1000,2,483,7.39273281565954,-2.46722898037993,-5.88718540417807,0.0250000000000021
"mRock",0.9,1000,2,483,2.30084562618891,-1.07053667651951,-3.18991738915051,1.567
"mRock_global",0.9,1000,2,483,11.0695367698896,-8.53626415279004,-0.857628963046224,0.581
"two_step_Neyman",0.9,1000,2,484,11.2851897376834,-4.06584326818854,1.77775800804048,0.0229999999999997
"two_step_LS",0.9,1000,2,484,2.70614052076843,-5.38062829852936,12.1351159945124,0.0229999999999997
"mRock",0.9,1000,2,484,1.3957708586886,-1.0706339040465,10.3903712117813,1.545
"mRock_global",0.9,1000,2,484,4.44127223599644,-2.4312795432214,15.5943761611773,0.543999999999999
"two_step_Neyman",0.9,1000,2,485,-10.1475197684714,10.4750280145691,5.88061147024311,0.0210000000000008
"two_step_LS",0.9,1000,2,485,-15.0961934036507,11.366657860751,10.3522957040629,0.0210000000000008
"mRock",0.9,1000,2,485,-0.767309108642214,1.58731398172762,5.35761069373613,1.5
"mRock_global",0.9,1000,2,485,-1.18234002855396,4.3498574672185,4.26237682197683,0.600999999999999
"two_step_Neyman",0.9,1000,2,486,16.8364428556256,-6.69697083958155,-16.357011267393,0.0280000000000022
"two_step_LS",0.9,1000,2,486,13.5448583331547,-6.72784272980963,-13.0876570096081,0.0280000000000022
"mRock",0.9,1000,2,486,4.3557475275259,-2.6339476736203,-7.51058506113165,1.561
"mRock_global",0.9,1000,2,486,13.4169547520608,-4.95082480438391,-14.1348081704606,0.568
"two_step_Neyman",0.9,1000,2,487,15.6464286848711,-18.2593988145076,1.07647386762943,0.0229999999999997
"two_step_LS",0.9,1000,2,487,14.5255971187932,-14.6608532694089,-1.20247919077072,0.0229999999999997
"mRock",0.9,1000,2,487,1.71334493914199,-1.59378171913285,-2.63441644428345,1.488
"mRock_global",0.9,1000,2,487,22.8342182056218,-13.5014876537784,-10.5423578732302,0.499000000000001
"two_step_Neyman",0.9,1000,2,488,8.81633373907157,-5.41256470259992,-3.44139142877937,0.0220000000000002
"two_step_LS",0.9,1000,2,488,2.95147448794998,-3.19984369500364,0.0949997495919774,0.0220000000000002
"mRock",0.9,1000,2,488,2.06525397580632,-1.61793173939973,0.202223750831621,1.483
"mRock_global",0.9,1000,2,488,5.86747985449793,-5.61815388260631,1.72005750533215,0.578999999999999
"two_step_Neyman",0.9,1000,2,489,9.53672312534477,-13.2708261183442,13.250186269744,0.0259999999999998
"two_step_LS",0.9,1000,2,489,11.5233650952573,-6.90129262960868,5.25143132613576,0.0259999999999998
"mRock",0.9,1000,2,489,2.09874783315936,-1.74131109748341,10.0179006109461,1.57
"mRock_global",0.9,1000,2,489,2.47658988749924,-2.71284803360112,8.99995356946603,0.631
"two_step_Neyman",0.9,1000,2,49,-11.3591948874863,11.4021596177308,4.23102290205873,0.0579999999999998
"two_step_LS",0.9,1000,2,49,-7.17700615586395,7.49766030301543,3.75682333759448,0.0579999999999998
"mRock",0.9,1000,2,49,-0.603461310773513,0.494596480498058,7.67263574105817,1.671
"mRock_global",0.9,1000,2,49,-9.31758315032145,9.00338517323264,6.57531514194393,0.656000000000002
"two_step_Neyman",0.9,1000,2,490,16.0579563295479,-12.5412386905443,-0.513620808961662,0.036999999999999
"two_step_LS",0.9,1000,2,490,15.5025728393494,-9.97525748049805,-2.68237411817273,0.036999999999999
"mRock",0.9,1000,2,490,3.3068214910404,-2.17080993605818,4.01573260642493,1.603
"mRock_global",0.9,1000,2,490,12.453785826001,-8.22843999782408,1.59959242540462,0.629000000000001
"two_step_Neyman",0.9,1000,2,491,-10.6255041869408,12.0536558099437,-2.31599230244231,0.0239999999999991
"two_step_LS",0.9,1000,2,491,-5.74503458875115,8.39121268554069,-3.63409110890041,0.0239999999999991
"mRock",0.9,1000,2,491,-0.441903985642933,1.40885909160746,-1.87069595123168,1.482
"mRock_global",0.9,1000,2,491,2.97672794177081,6.52653923325398,-6.72277612080906,0.520000000000001
"two_step_Neyman",0.9,1000,2,492,-6.46381658127953,6.50431941472962,1.38792867693607,0.0309999999999988
"two_step_LS",0.9,1000,2,492,-2.3881733133307,4.94445518237703,-1.19490603142485,0.0309999999999988
"mRock",0.9,1000,2,492,0.0503622306504008,1.04897677241299,1.05115589757868,1.562
"mRock_global",0.9,1000,2,492,-2.71365626988413,5.08622344016903,0.192014714068364,0.530999999999999
"two_step_Neyman",0.9,1000,2,493,3.45865362571538,0.986805418150634,-4.03582427924717,0.0239999999999991
"two_step_LS",0.9,1000,2,493,7.55868517655663,-1.63228218370942,-5.50196487648695,0.0239999999999991
"mRock",0.9,1000,2,493,0.730062750733506,-0.194241894256538,-0.30933407992886,1.501
"mRock_global",0.9,1000,2,493,3.35223560854444,-1.01776655503521,-2.30509623208384,0.537000000000001
"two_step_Neyman",0.9,1000,2,494,-3.70120416386709,6.77709972636959,-0.192346757310219,0.032
"two_step_LS",0.9,1000,2,494,-1.4459866495037,3.86633424483893,0.440060426219219,0.032
"mRock",0.9,1000,2,494,0.00537191032516926,0.0293504275184229,4.99167398179605,1.541
"mRock_global",0.9,1000,2,494,8.09685763123698,-3.74620771982049,3.52945217087871,0.581999999999999
"two_step_Neyman",0.9,1000,2,495,-13.337061177738,-3.44117028512514,31.4921259217537,0.0249999999999986
"two_step_LS",0.9,1000,2,495,-2.08206992315868,-11.1364585920384,28.244289264177,0.0249999999999986
"mRock",0.9,1000,2,495,-0.0717336861893161,-0.0878697421449264,14.8922503423019,1.543
"mRock_global",0.9,1000,2,495,0.115406514331336,-0.0576779580970652,9.70626916362633,0.584000000000001
"two_step_Neyman",0.9,1000,2,496,-10.5732415936225,-6.14338924035108,35.4060002616269,0.0259999999999998
"two_step_LS",0.9,1000,2,496,-1.53334514149621,-7.70257071212922,28.3659391565178,0.0259999999999998
"mRock",0.9,1000,2,496,-0.392472952936844,-0.136999689646924,20.5619200728894,1.557
"mRock_global",0.9,1000,2,496,0.478094963337824,-1.63353755372763,15.6129619841727,0.603999999999999
"two_step_Neyman",0.9,1000,2,497,-1.84176519964873,-1.44602427988424,6.44736492734171,0.0229999999999997
"two_step_LS",0.9,1000,2,497,-3.32703898311704,-4.88731964560347,11.3684760857762,0.0229999999999997
"mRock",0.9,1000,2,497,-0.143142570389998,0.440875343012878,4.17153132775589,1.548
"mRock_global",0.9,1000,2,497,-0.478397249295086,0.178144165948046,3.81446201964836,0.540000000000001
"two_step_Neyman",0.9,1000,2,498,-7.22677782549477,8.64440693825325,-5.77248303290702,0.0249999999999986
"two_step_LS",0.9,1000,2,498,-4.91815286005562,1.29159877000734,-0.886991474951827,0.0249999999999986
"mRock",0.9,1000,2,498,-0.452954226371934,0.550457343611337,-1.84588444308619,1.458
"mRock_global",0.9,1000,2,498,1.30406228650742,1.04394995970777,-7.1215722621815,0.627000000000002
"two_step_Neyman",0.9,1000,2,499,-1.14432323173378,-0.885833843856923,1.27151798896338,0.027000000000001
"two_step_LS",0.9,1000,2,499,0.580216343969759,-1.64285978760507,0.470981921591104,0.027000000000001
"mRock",0.9,1000,2,499,0.340659418687531,-0.202175916725166,-0.249582116312169,1.576
"mRock_global",0.9,1000,2,499,2.55540034457072,-3.38211270550605,0.647628204707033,0.608999999999998
"two_step_Neyman",0.9,1000,2,5,9.913363275237,-3.32989374755044,-2.32535800674572,0.0259999999999998
"two_step_LS",0.9,1000,2,5,-3.53322200619697,-1.79724155828254,9.66333454726382,0.0259999999999998
"mRock",0.9,1000,2,5,-0.100598093195746,-0.0226638848709722,4.20717352841932,1.644
"mRock_global",0.9,1000,2,5,0.473183689226638,-0.0813803007568477,4.45068719594963,0.648
"two_step_Neyman",0.9,1000,2,50,4.1230721474698,-4.82027129526262,1.82343728355062,0.027000000000001
"two_step_LS",0.9,1000,2,50,4.21743737231528,-3.77166455857748,0.697452789790134,0.027000000000001
"mRock",0.9,1000,2,50,1.0372917010687,-0.651704396587484,1.44151474951191,1.583
"mRock_global",0.9,1000,2,50,2.03872215147912,-0.006197607532195,0.269725952654511,0.590999999999998
"two_step_Neyman",0.9,1000,2,500,6.3654798141453,-2.64902997350323,-12.4331786729696,0.0259999999999998
"two_step_LS",0.9,1000,2,500,-0.54703218741026,0.532215800704969,-8.94572831980589,0.0259999999999998
"mRock",0.9,1000,2,500,1.02966886605088,-1.10233521149877,-7.95172676060903,1.547
"mRock_global",0.9,1000,2,500,3.75585919235104,-3.48169810879822,-6.78636974650043,0.556000000000001
"two_step_Neyman",0.9,1000,2,51,-5.82678474694157,7.60154308622712,-4.90406538161149,0.0249999999999986
"two_step_LS",0.9,1000,2,51,-1.20308228351689,-0.329088084957428,-1.62975482414296,0.0249999999999986
"mRock",0.9,1000,2,51,-0.682245650818058,3.04323228461113,-5.1380221911969,1.552
"mRock_global",0.9,1000,2,51,1.54480992254489,3.84820926697172,-9.73886757093568,0.527000000000001
"two_step_Neyman",0.9,1000,2,52,-4.18236892050322,2.05682241190609,-3.62893319584268,0.0259999999999998
"two_step_LS",0.9,1000,2,52,-2.15859261075354,2.84834495869196,-6.36347167972222,0.0259999999999998
"mRock",0.9,1000,2,52,-0.271994634243835,0.436100662130734,-5.47403017256721,1.635
"mRock_global",0.9,1000,2,52,5.56897640762352,-0.498482750046094,-4.66546538300774,0.584
"two_step_Neyman",0.9,1000,2,53,-0.820478252918222,-3.13495554035299,7.31181081122728,0.0229999999999997
"two_step_LS",0.9,1000,2,53,-0.465387460437021,-1.61436782898923,5.18331628775407,0.0229999999999997
"mRock",0.9,1000,2,53,-0.0677853053000321,0.0585469825267801,3.61284853324905,1.536
"mRock_global",0.9,1000,2,53,2.21876646903465,-2.78061564118694,0.262964051662465,0.625000000000002
"two_step_Neyman",0.9,1000,2,54,1.47944731077662,0.773437071084421,-4.39922184458308,0.0299999999999976
"two_step_LS",0.9,1000,2,54,1.46281086012544,2.81126268940493,-6.19766582411394,0.0299999999999976
"mRock",0.9,1000,2,54,-0.044936378858857,-0.0186394112977029,-2.0741716474872,1.502
"mRock_global",0.9,1000,2,54,-1.91115906699603,1.62070661586293,-0.933415942247265,0.509
"two_step_Neyman",0.9,1000,2,55,-8.38033463544585,8.34561115169122,-3.7124142001022,0.0229999999999997
"two_step_LS",0.9,1000,2,55,-11.298387321669,9.28464960030117,-1.62526226051094,0.0229999999999997
"mRock",0.9,1000,2,55,-0.24031482021521,0.582498871524086,-4.03245282919592,1.576
"mRock_global",0.9,1000,2,55,0.713685081837213,-0.0407460708881828,-7.15382037655384,0.637
"two_step_Neyman",0.9,1000,2,56,-23.996057016915,17.3112357637436,6.56532465148281,0.0279999999999987
"two_step_LS",0.9,1000,2,56,-10.4644942737713,5.25191617384619,4.91521426141739,0.0279999999999987
"mRock",0.9,1000,2,56,-0.950789360769548,1.16758889761678,1.51098837551294,1.58
"mRock_global",0.9,1000,2,56,-0.0159010677591569,4.93268162887599,1.24267027500802,0.585000000000001
"two_step_Neyman",0.9,1000,2,57,5.02199368646761,-0.562995694511389,-6.20075107047944,0.0489999999999995
"two_step_LS",0.9,1000,2,57,4.91833982731379,-2.6663130107389,-3.94666014081967,0.0489999999999995
"mRock",0.9,1000,2,57,-0.351673124500105,0.599730543828116,-1.45326355442003,1.58
"mRock_global",0.9,1000,2,57,3.5716365547529,1.19507484632318,-7.35279268782436,0.599999999999998
"two_step_Neyman",0.9,1000,2,58,4.99360433111705,-6.35077432421998,1.45282565251669,0.0259999999999998
"two_step_LS",0.9,1000,2,58,7.73661676785397,-7.01562318493017,-0.572689108078166,0.0259999999999998
"mRock",0.9,1000,2,58,1.33368002890368,-1.00907065851631,0.99678467901704,1.581
"mRock_global",0.9,1000,2,58,5.53185345145283,-4.97707821293222,-0.107807589579181,0.587000000000003
"two_step_Neyman",0.9,1000,2,59,-7.53472872301444,1.79589342347004,1.77985597016975,0.0250000000000004
"two_step_LS",0.9,1000,2,59,-9.73867695885361,4.65298992074149,1.33361816897309,0.0250000000000004
"mRock",0.9,1000,2,59,-0.194897446409922,-0.125437348817949,-2.32674557891279,1.498
"mRock_global",0.9,1000,2,59,-1.16079568143345,0.698670007875039,-3.94126611322464,0.557
"two_step_Neyman",0.9,1000,2,6,1.07816788159101,-3.95197182362986,6.90744307886573,0.0240000000000009
"two_step_LS",0.9,1000,2,6,-1.13279814429566,-0.979387807115848,6.20464557833552,0.0240000000000009
"mRock",0.9,1000,2,6,-0.198178263603324,-0.245342892931047,4.54751717543743,1.517
"mRock_global",0.9,1000,2,6,4.93325854267587,-2.17026290540757,0.574945840616195,0.535
"two_step_Neyman",0.9,1000,2,60,-4.80009082461731,-5.02760330721803,15.150964899634,0.0240000000000009
"two_step_LS",0.9,1000,2,60,1.60541470185616,-1.55585542464548,5.27732509025429,0.0240000000000009
"mRock",0.9,1000,2,60,-0.884913891116872,0.158761668677844,8.89790014436768,1.493
"mRock_global",0.9,1000,2,60,-3.42505913914225,3.36933911903072,8.39264731328748,0.638999999999999
"two_step_Neyman",0.9,1000,2,61,13.6889007749723,0.838065385345157,-10.2739469877317,0.0259999999999998
"two_step_LS",0.9,1000,2,61,10.1813057818622,0.408238282998808,-6.07023374728932,0.0259999999999998
"mRock",0.9,1000,2,61,0.949163867380533,0.533161436854973,3.20529776490832,1.484
"mRock_global",0.9,1000,2,61,13.717413176697,4.24502207655421,-12.3977115513506,0.610000000000003
"two_step_Neyman",0.9,1000,2,62,10.6797049082847,-9.08510179272184,6.9556931461462,0.0240000000000009
"two_step_LS",0.9,1000,2,62,9.11603493316645,-7.35054499518404,6.53696209859332,0.0240000000000009
"mRock",0.9,1000,2,62,2.54162586969457,-1.99242893888568,8.29070197310742,1.556
"mRock_global",0.9,1000,2,62,4.10994465252409,-2.90397705036421,5.96529869047765,0.660999999999998
"two_step_Neyman",0.9,1000,2,63,3.44752587400107,0.0185339957965667,-9.77104497748664,0.0229999999999997
"two_step_LS",0.9,1000,2,63,-4.42198908167073,2.70115368590335,-4.65369899966124,0.0229999999999997
"mRock",0.9,1000,2,63,-0.147351031953278,0.337195056089638,-5.86375509614611,1.504
"mRock_global",0.9,1000,2,63,3.49703614611398,3.30311856315058,-9.51359690092791,0.521000000000001
"two_step_Neyman",0.9,1000,2,64,-4.94031756480045,2.3061135889373,5.30092004332477,0.0219999999999985
"two_step_LS",0.9,1000,2,64,-5.54826355267895,5.6556822219481,2.63198280724268,0.0219999999999985
"mRock",0.9,1000,2,64,-0.263944514569505,0.710932815396882,3.16494959859463,1.571
"mRock_global",0.9,1000,2,64,-1.12627650769406,1.29979270562056,3.94615023930116,0.561
"two_step_Neyman",0.9,1000,2,65,-5.21860261663909,7.26457017133659,-10.0072378317884,0.0240000000000009
"two_step_LS",0.9,1000,2,65,-3.75113935024808,5.44361098768381,-9.64437274973558,0.0240000000000009
"mRock",0.9,1000,2,65,0.0286482299286508,1.40581252633649,-9.15139959418659,1.543
"mRock_global",0.9,1000,2,65,2.04242088583038,2.29570930996051,-12.2011553139246,0.582000000000001
"two_step_Neyman",0.9,1000,2,66,4.29904548910345,3.62375846671754,-14.3021248654316,0.0250000000000004
"two_step_LS",0.9,1000,2,66,8.01012218001151,-1.95249827088632,-12.407077409543,0.0250000000000004
"mRock",0.9,1000,2,66,0.824551225755244,-0.533233738154693,-5.27144831870974,1.511
"mRock_global",0.9,1000,2,66,1.43033324777078,0.708834907084779,-7.8053935970799,0.572999999999999
"two_step_Neyman",0.9,1000,2,67,8.16869917214087,-2.33037624097595,-7.52104257479419,0.0229999999999997
"two_step_LS",0.9,1000,2,67,10.0459836512036,-3.69997301593075,-8.10481204062046,0.0229999999999997
"mRock",0.9,1000,2,67,1.64104969270329,-1.25004721582982,-2.67571266936108,1.523
"mRock_global",0.9,1000,2,67,22.1394800440676,-10.06349153076,-0.760580751071458,0.536999999999999
"two_step_Neyman",0.9,1000,2,68,14.56760324649,1.60870259853377,-19.9530600071017,0.0239999999999974
"two_step_LS",0.9,1000,2,68,14.9528667763729,-0.131114366232254,-18.8387161402852,0.0239999999999974
"mRock",0.9,1000,2,68,9.84249218930907,-0.884364672476603,-12.6508301673574,1.565
"mRock_global",0.9,1000,2,68,6.55209619983403,0.00926730644285989,-6.83957855842277,0.571000000000002
"two_step_Neyman",0.9,1000,2,69,-9.52361997242028,7.9919393025091,-2.16518768984275,0.0269999999999992
"two_step_LS",0.9,1000,2,69,-13.1363143700184,12.1706000725267,-2.98468186452314,0.0269999999999992
"mRock",0.9,1000,2,69,-0.712736357217713,0.965660643119799,-4.23321034121095,1.509
"mRock_global",0.9,1000,2,69,1.77699456513488,6.76372177760193,-10.5642436202546,0.579000000000001
"two_step_Neyman",0.9,1000,2,7,-15.771598417782,13.8485744466454,5.88150522294914,0.0219999999999985
"two_step_LS",0.9,1000,2,7,-6.39539657015441,8.65432902512146,1.74462427201571,0.0219999999999985
"mRock",0.9,1000,2,7,-1.87495181698008,3.26924666355095,3.33450304045145,1.552
"mRock_global",0.9,1000,2,7,1.49785707983217,5.66211059173897,-0.452978426157983,0.57
"two_step_Neyman",0.9,1000,2,70,-2.72850278622075,8.18587799903228,-6.32452405441002,0.0250000000000004
"two_step_LS",0.9,1000,2,70,-10.7247383218598,8.13865595640458,2.29125360933322,0.0250000000000004
"mRock",0.9,1000,2,70,-0.979175177114767,2.38599708708223,-1.2846134562641,1.507
"mRock_global",0.9,1000,2,70,0.374462764992396,9.4097977882698,-5.25063473322091,0.606
"two_step_Neyman",0.9,1000,2,71,-6.72156755549301,-6.74103180189934,20.5497533241567,0.0259999999999998
"two_step_LS",0.9,1000,2,71,-0.477489944770895,-2.45029995330709,9.70689324148522,0.0259999999999998
"mRock",0.9,1000,2,71,0.457696788115112,-0.700826541353611,6.97650525505172,1.53
"mRock_global",0.9,1000,2,71,1.15003689106454,-0.954181733328488,21.8097523434296,0.591999999999999
"two_step_Neyman",0.9,1000,2,72,-6.89627785724174,2.69882848021209,2.1334532599743,0.0220000000000002
"two_step_LS",0.9,1000,2,72,-1.85766401830408,0.995052121830775,-0.96794301511531,0.0220000000000002
"mRock",0.9,1000,2,72,-0.551074327684539,-0.0126983093998971,-0.522194931341474,1.481
"mRock_global",0.9,1000,2,72,-0.241527104192478,0.155390436501718,-0.15341319389394,0.574999999999999
"two_step_Neyman",0.9,1000,2,73,10.7180002678503,-11.103689960112,0.88958586120259,0.0279999999999987
"two_step_LS",0.9,1000,2,73,15.5386726350635,-15.0067841156445,-0.0422819889908652,0.0279999999999987
"mRock",0.9,1000,2,73,2.74030604659643,-1.4951564172661,0.290412274111389,1.555
"mRock_global",0.9,1000,2,73,10.2493538903771,-8.20506451191955,-0.521544049279711,0.541999999999998
"two_step_Neyman",0.9,1000,2,74,4.46283541447767,0.303068731415259,0.454874633419195,0.0240000000000009
"two_step_LS",0.9,1000,2,74,6.45695082103684,1.43768651069154,-2.64679106117639,0.0240000000000009
"mRock",0.9,1000,2,74,0.310799049746935,0.0879159848346363,3.87241279341029,1.516
"mRock_global",0.9,1000,2,74,3.0769722658238,-1.01773123925671,4.41032863578117,0.641999999999999
"two_step_Neyman",0.9,1000,2,75,2.47126778939268,-6.23256117917511,4.80913894621544,0.0279999999999987
"two_step_LS",0.9,1000,2,75,-4.03562452545776,2.3147186664938,3.23711872967095,0.0279999999999987
"mRock",0.9,1000,2,75,-0.0147450148733936,-0.116313317407617,2.04390215809988,1.479
"mRock_global",0.9,1000,2,75,4.11664998636071,-2.31182552246597,3.23389796714652,0.509
"two_step_Neyman",0.9,1000,2,76,6.48007438340777,-2.4065031284595,-5.83526104274976,0.0230000000000032
"two_step_LS",0.9,1000,2,76,5.74862133348613,-3.85088995812006,-3.7360455089253,0.0230000000000032
"mRock",0.9,1000,2,76,0.0995687977639657,0.327712031085713,-1.5938485658838,1.527
"mRock_global",0.9,1000,2,76,1.19147472607707,-0.380049932855499,-2.80795343901377,0.606999999999999
"two_step_Neyman",0.9,1000,2,77,0.93535722765105,1.61072456890987,-2.23470547413604,0.0229999999999997
"two_step_LS",0.9,1000,2,77,-0.635373400907687,-3.06036303046861,4.44677246898603,0.0229999999999997
"mRock",0.9,1000,2,77,-0.19596298672242,-0.153445156194207,2.59854830059174,1.504
"mRock_global",0.9,1000,2,77,4.56046472553255,-5.11043700171988,2.98598790482492,0.59
"two_step_Neyman",0.9,1000,2,78,8.64544536615239,-8.63534062122794,-5.29005829945058,0.0229999999999997
"two_step_LS",0.9,1000,2,78,9.65216094582327,-6.8278310800957,-8.11993714318146,0.0229999999999997
"mRock",0.9,1000,2,78,1.8332668836998,-1.1020977330323,-5.51979531669302,1.448
