"Method","tau","n","p","seed","num_bin","beta0","beta1","beta2","time"
"mRock_kNN_bs_Neyman",0.8,5000,2,191,9,0.0549653612838337,-0.0476905938460384,0.00413625514275928,17.717
"mRock_kNN_global_linear_Neyman",0.8,5000,2,191,9,0.0554363525933823,-0.0473097815659491,0.00417519551622547,15.425
"two_step_Neyman",0.8,5000,2,191,NA,0.0462151980571568,-0.0431185486003893,-0.00221193538747411,0.0389999999999873
"two_step_LS",0.8,5000,2,191,NA,0.0436435750452633,-0.0416330561447054,-0.00379455139102447,0.0130000000000337
"mRock_kNN_bs_Neyman",0.8,5000,2,192,2,0.0966602508554448,-0.0943023848664404,0.0982678131404997,18.126
"mRock_kNN_global_linear_Neyman",0.8,5000,2,192,2,0.101493800433723,-0.0937598599511626,0.0960122492008022,15.976
"mRock_kNN_bs_Neyman",0.8,5000,2,192,3,0.0857464841755327,-0.0853789163895433,0.0882282827761829,17.993
"mRock_kNN_global_linear_Neyman",0.8,5000,2,192,3,0.0894340244727125,-0.0861012233917706,0.0863691600626453,15.253
"mRock_kNN_bs_Neyman",0.8,5000,2,192,4,0.0561730885252159,-0.0373013600743426,0.0465169545344839,17.729
"mRock_kNN_global_linear_Neyman",0.8,5000,2,192,4,0.0598264340162487,-0.0370704761244451,0.044166353500839,15.15
"mRock_kNN_bs_Neyman",0.8,5000,2,192,5,0.0417799741529103,-0.0204325900216635,0.0349068995679183,17.738
"mRock_kNN_global_linear_Neyman",0.8,5000,2,192,5,0.0455198869771709,-0.0188220041951372,0.0305195405744145,15.149
"mRock_kNN_bs_Neyman",0.8,5000,2,192,6,0.055515908115054,-0.0397953345819495,0.0531003019175511,17.745
"mRock_kNN_global_linear_Neyman",0.8,5000,2,192,6,0.0576385498476504,-0.0379524193023673,0.0482987480545232,15.146
"mRock_kNN_bs_Neyman",0.8,5000,2,192,7,0.0537139459815303,-0.0427544429686928,0.0580480325582755,17.647
"mRock_kNN_global_linear_Neyman",0.8,5000,2,192,7,0.0545512068945719,-0.0393601158520385,0.0545595519897217,15.388
"mRock_kNN_bs_Neyman",0.8,5000,2,192,8,0.0525904448209682,-0.0406771707580433,0.0586966141517697,17.655
"mRock_kNN_global_linear_Neyman",0.8,5000,2,192,8,0.0561241298962278,-0.0390958008616713,0.0533511778213418,15.188
"mRock_kNN_bs_Neyman",0.8,5000,2,192,9,0.0516907313574517,-0.0378468857246435,0.0534241719192812,17.674
"mRock_kNN_global_linear_Neyman",0.8,5000,2,192,9,0.0545065465337855,-0.0366851704459212,0.0500461534270169,15.296
"two_step_Neyman",0.8,5000,2,192,NA,0.0939348809698277,-0.0652314598257897,0.0568574523289014,0.0440000000000396
"two_step_LS",0.8,5000,2,192,NA,0.0368198913332303,-0.03642904179998,0.0721170801295576,0.01400000000001
"mRock_kNN_bs_Neyman",0.8,5000,2,193,2,-0.00888458056274044,0.0247142387925194,-0.0596548517592748,18.191
"mRock_kNN_global_linear_Neyman",0.8,5000,2,193,2,-0.00894874099053,0.0249858640813749,-0.0603476322796963,16.044
"mRock_kNN_bs_Neyman",0.8,5000,2,193,3,0.00518436540837386,-0.000772169954478485,-0.0276076119122015,17.889
"mRock_kNN_global_linear_Neyman",0.8,5000,2,193,3,0.00539745798636737,-0.00085316623798315,-0.0274318169017489,15.359
"mRock_kNN_bs_Neyman",0.8,5000,2,193,4,0.013069205741711,-0.00534572024955438,-0.0276508266636162,17.702
"mRock_kNN_global_linear_Neyman",0.8,5000,2,193,4,0.0134142437130087,-0.00568209267127751,-0.0269638445775149,15.277
"mRock_kNN_bs_Neyman",0.8,5000,2,193,5,0.00966738815036328,0.00841031429441186,-0.0460403024714076,17.552
"mRock_kNN_global_linear_Neyman",0.8,5000,2,193,5,0.00984463174962569,0.00764575121693589,-0.0444614627739508,15.55
"mRock_kNN_bs_Neyman",0.8,5000,2,193,6,0.00146292894811584,-0.00679268548238854,-0.0166789479466418,17.723
"mRock_kNN_global_linear_Neyman",0.8,5000,2,193,6,0.00193730741746689,-0.00678220579124877,-0.0174591817317822,15.438
"mRock_kNN_bs_Neyman",0.8,5000,2,193,7,0.00509093435006713,0.000839639499598199,-0.026580281019756,17.689
"mRock_kNN_global_linear_Neyman",0.8,5000,2,193,7,0.0054614980688179,0.000415944968338966,-0.0267160750404134,15.355
"mRock_kNN_bs_Neyman",0.8,5000,2,193,8,0.00609447215067771,0.00114064660286051,-0.0315329189410374,17.835
"mRock_kNN_global_linear_Neyman",0.8,5000,2,193,8,0.00606907424496272,0.00101325736558255,-0.0313027888567907,15.41
"mRock_kNN_bs_Neyman",0.8,5000,2,193,9,0.0127075712628704,-0.00129821454847212,-0.0330063383331467,17.495
"mRock_kNN_global_linear_Neyman",0.8,5000,2,193,9,0.0128968978167663,-0.00140448414699579,-0.0328755793279285,15.238
"two_step_Neyman",0.8,5000,2,193,NA,0.0212627624583797,-0.00721343567974397,-0.0361405628816529,0.0320000000000391
"two_step_LS",0.8,5000,2,193,NA,0.0208137653110292,-0.00696392935324264,-0.0354260615252695,0.0129999999999768
"mRock_kNN_bs_Neyman",0.8,5000,2,194,2,0.00927792466557609,-0.00548961275735005,0.0148331216920186,18.085
"mRock_kNN_global_linear_Neyman",0.8,5000,2,194,2,0.00915019659610783,-0.00553658019964587,0.0154005692911143,15.864
"mRock_kNN_bs_Neyman",0.8,5000,2,194,3,-0.00321721618581194,0.00380865734236036,0.00598331713244438,17.926
"mRock_kNN_global_linear_Neyman",0.8,5000,2,194,3,-0.00372510544372995,0.00333963758349798,0.00837834499141188,15.21
"mRock_kNN_bs_Neyman",0.8,5000,2,194,4,-0.00537182105505485,0.00319251628526995,0.0130123201152585,17.712
"mRock_kNN_global_linear_Neyman",0.8,5000,2,194,4,-0.00514574426847081,0.00304261717797472,0.0142127692551615,15.025
"mRock_kNN_bs_Neyman",0.8,5000,2,194,5,-0.0105043291639018,0.00902326185288294,0.00480470405801814,17.628
"mRock_kNN_global_linear_Neyman",0.8,5000,2,194,5,-0.0100215072541796,0.00876381016408212,0.00609360726031039,15.285
"mRock_kNN_bs_Neyman",0.8,5000,2,194,6,-0.00193238089836134,-0.00316064862030929,0.0137364412574668,17.626
"mRock_kNN_global_linear_Neyman",0.8,5000,2,194,6,-0.00234859066675219,-0.00279647882699674,0.0157658175878934,15.261
"mRock_kNN_bs_Neyman",0.8,5000,2,194,7,-0.00299640798415912,0.00324829229787627,0.00919335047615011,17.629
"mRock_kNN_global_linear_Neyman",0.8,5000,2,194,7,-0.00290714818880167,0.00294069928167806,0.0108330766078142,15.258
"mRock_kNN_bs_Neyman",0.8,5000,2,194,8,-0.000140309878046807,0.000714298769804778,0.00864670745293239,17.554
"mRock_kNN_global_linear_Neyman",0.8,5000,2,194,8,-0.000983241551141711,0.00105407961013926,0.0115777176498497,15.003
"mRock_kNN_bs_Neyman",0.8,5000,2,194,9,0.000175800617554067,0.00215584943017744,0.00154479840556476,17.733
"mRock_kNN_global_linear_Neyman",0.8,5000,2,194,9,-8.55915268807017e-05,0.00210698546743471,0.00407188544704784,15.029
"two_step_Neyman",0.8,5000,2,194,NA,0.00724644346526371,-0.0061567838833585,0.0194184428267414,0.0309999999999491
"two_step_LS",0.8,5000,2,194,NA,-0.0131891348447573,0.00523126332501578,0.01850693520087,0.0120000000000005
"mRock_kNN_bs_Neyman",0.8,5000,2,195,2,0.0315708553944527,-0.0227746072774346,0.00332533634925536,17.963
"mRock_kNN_global_linear_Neyman",0.8,5000,2,195,2,0.0323118939068887,-0.0234564620894844,0.00506802040893461,16.04
"mRock_kNN_bs_Neyman",0.8,5000,2,195,3,0.0432649125448989,-0.0360648403033133,0.0135271940342934,17.825
"mRock_kNN_global_linear_Neyman",0.8,5000,2,195,3,0.0417634907723099,-0.0337840647448302,0.0131330923062452,15.253
"mRock_kNN_bs_Neyman",0.8,5000,2,195,4,0.0235574879431377,-0.0142962247813876,-0.0060196577367444,17.588
"mRock_kNN_global_linear_Neyman",0.8,5000,2,195,4,0.0233317659635797,-0.0148393424932229,-0.00370605929303292,15.188
"mRock_kNN_bs_Neyman",0.8,5000,2,195,5,0.0283707070153754,-0.0178244756725601,0.00177128293501205,17.535
"mRock_kNN_global_linear_Neyman",0.8,5000,2,195,5,0.0270465527798434,-0.0176982318886201,0.00467366308179606,15.369
"mRock_kNN_bs_Neyman",0.8,5000,2,195,6,0.0194860191296768,-0.0109703685808475,-0.001309117503971,17.541
"mRock_kNN_global_linear_Neyman",0.8,5000,2,195,6,0.0184564621391123,-0.0112010945993544,0.00122541928273279,15.363
"mRock_kNN_bs_Neyman",0.8,5000,2,195,7,0.0211254595034864,-0.0159252617294627,0.00380129160687037,17.515
"mRock_kNN_global_linear_Neyman",0.8,5000,2,195,7,0.0210326837642998,-0.0163650413679473,0.0052803799882275,15.152
"mRock_kNN_bs_Neyman",0.8,5000,2,195,8,0.0262984471732681,-0.0157101008121754,0.00104681094470394,17.61
"mRock_kNN_global_linear_Neyman",0.8,5000,2,195,8,0.0267758848137953,-0.0169064070200724,0.00272461089514398,15.221
"mRock_kNN_bs_Neyman",0.8,5000,2,195,9,0.0284307887960344,-0.0202877862112834,0.00840980010837722,17.42
"mRock_kNN_global_linear_Neyman",0.8,5000,2,195,9,0.0284296036683396,-0.0209746804677318,0.0102836920472464,15.202
"two_step_Neyman",0.8,5000,2,195,NA,0.0115474837783804,-0.00918056463288286,0.00198985136274565,0.0370000000000346
"two_step_LS",0.8,5000,2,195,NA,0.00183426686290278,-0.00757196898177526,0.0179747365765612,0.0110000000000241
"mRock_kNN_bs_Neyman",0.8,5000,2,196,2,-0.00892541362527899,0.00973504489125832,-0.0590085826002191,18.286
"mRock_kNN_global_linear_Neyman",0.8,5000,2,196,2,-0.00826533023170684,0.00957735131881643,-0.0591241285523818,15.934
"mRock_kNN_bs_Neyman",0.8,5000,2,196,3,0.0137793052464941,0.0151595665819286,-0.0822257471189083,18.104
"mRock_kNN_global_linear_Neyman",0.8,5000,2,196,3,0.0132542108072291,0.0155496034632714,-0.0825106921728453,15.183
"mRock_kNN_bs_Neyman",0.8,5000,2,196,4,0.00460996581100681,0.0178108769081864,-0.0839210408624238,17.924
"mRock_kNN_global_linear_Neyman",0.8,5000,2,196,4,0.0040441007018992,0.0182771238303308,-0.0838142103912771,15.028
"mRock_kNN_bs_Neyman",0.8,5000,2,196,5,0.022932604177605,-0.0131017674981799,-0.046592950554432,17.816
"mRock_kNN_global_linear_Neyman",0.8,5000,2,196,5,0.0227202148724592,-0.0128899467757173,-0.0468118811651772,15.292
"mRock_kNN_bs_Neyman",0.8,5000,2,196,6,0.0192239893358781,-0.00814320025485227,-0.0532524142828343,17.824
"mRock_kNN_global_linear_Neyman",0.8,5000,2,196,6,0.0191820835999483,-0.0076929151531977,-0.0536764916079369,15.256
"mRock_kNN_bs_Neyman",0.8,5000,2,196,7,0.0170631451590246,-0.00297100763585867,-0.0599475446994147,17.883
"mRock_kNN_global_linear_Neyman",0.8,5000,2,196,7,0.0163214384114647,-0.00233473315466615,-0.0599958903881594,15.073
"mRock_kNN_bs_Neyman",0.8,5000,2,196,8,0.0143275552594031,-0.00107527734160406,-0.054128840061014,17.949
"mRock_kNN_global_linear_Neyman",0.8,5000,2,196,8,0.0141143404456654,-0.000694465476632544,-0.0551513666873023,15.094
"mRock_kNN_bs_Neyman",0.8,5000,2,196,9,0.0143051998592665,0.000884489999937177,-0.0635930322070779,17.731
"mRock_kNN_global_linear_Neyman",0.8,5000,2,196,9,0.014184840385391,0.00122279942060954,-0.0642528334707553,15.14
"two_step_Neyman",0.8,5000,2,196,NA,0.0258781211752988,-0.00653144071604483,-0.0626895514899966,0.0330000000000155
"two_step_LS",0.8,5000,2,196,NA,0.0256496940263717,-0.00730097584440825,-0.0587409262425016,0.0109999999999673
"mRock_kNN_bs_Neyman",0.8,5000,2,197,2,-0.016916432232903,0.0287287208195717,-0.0333662305962372,18.183
"mRock_kNN_global_linear_Neyman",0.8,5000,2,197,2,-0.0164219425418706,0.0281805048163593,-0.0323080531889941,15.939
"mRock_kNN_bs_Neyman",0.8,5000,2,197,3,-0.0345802027117788,0.0503918287576615,-0.0499113527588335,18.022
"mRock_kNN_global_linear_Neyman",0.8,5000,2,197,3,-0.0347809134068342,0.0491336440762149,-0.0463716110458128,15.211
"mRock_kNN_bs_Neyman",0.8,5000,2,197,4,-0.0289322969051171,0.0490125690624756,-0.0538606210292478,17.775
"mRock_kNN_global_linear_Neyman",0.8,5000,2,197,4,-0.0286967929549347,0.0490352999186281,-0.0537412972124018,15.033
"mRock_kNN_bs_Neyman",0.8,5000,2,197,5,-0.0357307275377086,0.0508723580036667,-0.0507073373616693,17.689
"mRock_kNN_global_linear_Neyman",0.8,5000,2,197,5,-0.0361979995967363,0.0512309224236613,-0.0498886322635226,15.304
"mRock_kNN_bs_Neyman",0.8,5000,2,197,6,-0.0233175361270226,0.0289196142637884,-0.0288960152846753,17.706
"mRock_kNN_global_linear_Neyman",0.8,5000,2,197,6,-0.0233650290440011,0.028735725348684,-0.0279489422284271,15.246
"mRock_kNN_bs_Neyman",0.8,5000,2,197,7,-0.0145638241874564,0.0200174481282693,-0.0143345298799895,17.758
"mRock_kNN_global_linear_Neyman",0.8,5000,2,197,7,-0.0142009458942036,0.0192126033473237,-0.0126295743440519,15.047
"mRock_kNN_bs_Neyman",0.8,5000,2,197,8,-0.0180664121942968,0.025435535162817,-0.0293547882364891,17.759
"mRock_kNN_global_linear_Neyman",0.8,5000,2,197,8,-0.0172771401078495,0.0248705454130111,-0.0285540370422899,15.024
"mRock_kNN_bs_Neyman",0.8,5000,2,197,9,-0.0242113792298824,0.0368486552554108,-0.0354674573008191,17.672
"mRock_kNN_global_linear_Neyman",0.8,5000,2,197,9,-0.0242618281784868,0.0368435123429283,-0.0352946095427393,15.02
"two_step_Neyman",0.8,5000,2,197,NA,-0.0117822786526183,0.0182796443566255,-0.0166774477381795,0.0330000000000155
"two_step_LS",0.8,5000,2,197,NA,-0.0181776758702885,0.0227540786068365,-0.0205933225426618,0.0120000000000005
"mRock_kNN_bs_Neyman",0.8,5000,2,198,2,-0.0713385997683433,0.0526691267028689,-0.00299090992664652,18.225
"mRock_kNN_global_linear_Neyman",0.8,5000,2,198,2,-0.0668476719388076,0.050840513115296,0.000315814947024151,16.151
"mRock_kNN_bs_Neyman",0.8,5000,2,198,3,-0.0572283950478045,0.0409279475047617,0.0034811549570577,18.088
"mRock_kNN_global_linear_Neyman",0.8,5000,2,198,3,-0.0518530841491811,0.0389506417635244,0.00546540294660414,15.411
"mRock_kNN_bs_Neyman",0.8,5000,2,198,4,-0.0469469443549697,0.0489934129516509,-0.0200758099510825,17.863
"mRock_kNN_global_linear_Neyman",0.8,5000,2,198,4,-0.0454966045662393,0.0489515859807073,-0.0179711056915171,15.252
"mRock_kNN_bs_Neyman",0.8,5000,2,198,5,-0.0505624474363573,0.0331497436472974,0.0098193181763282,17.797
"mRock_kNN_global_linear_Neyman",0.8,5000,2,198,5,-0.0470980526681923,0.0315563788141335,0.0109732832820972,15.518
"mRock_kNN_bs_Neyman",0.8,5000,2,198,6,-0.0496876687136871,0.0365904936558534,0.00436779909157892,17.774
"mRock_kNN_global_linear_Neyman",0.8,5000,2,198,6,-0.0451186264945942,0.0345796957953315,0.00500713512015505,15.509
"mRock_kNN_bs_Neyman",0.8,5000,2,198,7,-0.0389511380495617,0.0316473574736289,0.0108575304025287,17.832
"mRock_kNN_global_linear_Neyman",0.8,5000,2,198,7,-0.0352706680930943,0.0298317348096182,0.012379019813495,15.286
"mRock_kNN_bs_Neyman",0.8,5000,2,198,8,-0.0364908080052413,0.0334057324933292,-0.00263222927079187,17.848
"mRock_kNN_global_linear_Neyman",0.8,5000,2,198,8,-0.0342514272378209,0.0332752185991132,-0.0033860573391129,15.205
"mRock_kNN_bs_Neyman",0.8,5000,2,198,9,-0.0436853964856223,0.0376768029664407,-0.000194230079936908,17.692
"mRock_kNN_global_linear_Neyman",0.8,5000,2,198,9,-0.0415129755239887,0.0371647905914712,0.000498567686727291,15.223
"two_step_Neyman",0.8,5000,2,198,NA,-0.0753554582289546,0.0553639643272308,-0.000260695197686012,0.0339999999999918
"two_step_LS",0.8,5000,2,198,NA,-0.0463484893471897,0.0396712304511371,-0.0024116145285964,0.0139999999999532
"mRock_kNN_bs_Neyman",0.8,5000,2,199,2,-0.00778162479473243,0.0113920083602239,0.0391157233176296,17.979
"mRock_kNN_global_linear_Neyman",0.8,5000,2,199,2,-0.0075053920341619,0.0127686202145481,0.0394461522708252,15.815
"mRock_kNN_bs_Neyman",0.8,5000,2,199,3,-0.0100359783695332,0.023378105802025,0.0127511332655112,17.865
"mRock_kNN_global_linear_Neyman",0.8,5000,2,199,3,-0.00825658098090232,0.0246169827430034,0.0139357892491319,15.189
"mRock_kNN_bs_Neyman",0.8,5000,2,199,4,-0.01545858176597,0.0225250485719526,0.025539641744774,17.585
"mRock_kNN_global_linear_Neyman",0.8,5000,2,199,4,-0.01438484141015,0.0251820506180067,0.0225849239869369,15.09
"mRock_kNN_bs_Neyman",0.8,5000,2,199,5,-0.0222447439473141,0.0389719890103302,0.00173122560110439,17.53
"mRock_kNN_global_linear_Neyman",0.8,5000,2,199,5,-0.0215410476867191,0.0412135267812279,0.00105293492722325,15.273
"mRock_kNN_bs_Neyman",0.8,5000,2,199,6,-0.0130729675573644,0.035243865958948,0.000218654690638864,17.556
"mRock_kNN_global_linear_Neyman",0.8,5000,2,199,6,-0.0122626013345946,0.0377442376642576,-0.00109809852213694,15.332
"mRock_kNN_bs_Neyman",0.8,5000,2,199,7,-0.0120011860543827,0.0296910355458633,0.00700603727230575,17.536
"mRock_kNN_global_linear_Neyman",0.8,5000,2,199,7,-0.0105376510515207,0.0315052302757755,0.00664730825953175,15.157
"mRock_kNN_bs_Neyman",0.8,5000,2,199,8,-0.0132892008776992,0.0282978512221814,0.0105463820951339,17.755
"mRock_kNN_global_linear_Neyman",0.8,5000,2,199,8,-0.01294724961199,0.0303089006604269,0.0112358971076558,15.06
"mRock_kNN_bs_Neyman",0.8,5000,2,199,9,-0.00842518615890309,0.0246229501095225,0.0156092507630126,17.54
"mRock_kNN_global_linear_Neyman",0.8,5000,2,199,9,-0.00850227623183031,0.0271452213399042,0.0160108598328179,15.106
"two_step_Neyman",0.8,5000,2,199,NA,-0.0325752475422969,0.0360813659045953,0.0241978174238593,0.0369999999999777
"two_step_LS",0.8,5000,2,199,NA,0.0038954886603173,0.0189056539038996,0.0123242450528052,0.0160000000000196
"mRock_kNN_bs_Neyman",0.8,5000,2,2,2,0.0485052491660949,-0.00927106732381855,-0.0378737924245334,18.369
"mRock_kNN_global_linear_Neyman",0.8,5000,2,2,2,0.0475726091854878,-0.00884760808101204,-0.038108027323581,16.179
"mRock_kNN_bs_Neyman",0.8,5000,2,2,3,0.0262768279647905,-0.0107407545118572,-0.00869429089783402,18.282
"mRock_kNN_global_linear_Neyman",0.8,5000,2,2,3,0.0267322658903995,-0.0111819760894019,-0.00609094859253645,15.302
"mRock_kNN_bs_Neyman",0.8,5000,2,2,4,0.0334404135850741,-0.0205604821230172,-0.00378906499330078,17.878
"mRock_kNN_global_linear_Neyman",0.8,5000,2,2,4,0.0325412403121406,-0.0204861597472621,-0.00224314462756059,15.256
"mRock_kNN_bs_Neyman",0.8,5000,2,2,5,0.0149423661246926,-0.000641712019052054,-0.0138046219292605,17.988
"mRock_kNN_global_linear_Neyman",0.8,5000,2,2,5,0.01404758848164,-0.000185741451969701,-0.0125340151970477,15.507
"mRock_kNN_bs_Neyman",0.8,5000,2,2,6,0.0177973498282427,0.00135455471216561,-0.0155647118893736,17.95
"mRock_kNN_global_linear_Neyman",0.8,5000,2,2,6,0.0178448718518287,0.00206294153695552,-0.015014428833755,15.585
"mRock_kNN_bs_Neyman",0.8,5000,2,2,7,0.0124576324227632,0.0105573495647278,-0.0329308070740364,17.971
"mRock_kNN_global_linear_Neyman",0.8,5000,2,2,7,0.0118259663444762,0.0105822882925342,-0.0312702652029877,15.535
"mRock_kNN_bs_Neyman",0.8,5000,2,2,8,0.0217168324250334,-0.00935506947315545,-0.00625134859723797,17.97
"mRock_kNN_global_linear_Neyman",0.8,5000,2,2,8,0.0205824656049955,-0.00865709673872495,-0.00511445812997202,15.401
"mRock_kNN_bs_Neyman",0.8,5000,2,2,9,0.0282593277012542,-0.0125473295163903,-0.00659147012363448,18.311
"mRock_kNN_global_linear_Neyman",0.8,5000,2,2,9,0.027158821199704,-0.0121338677452463,-0.00453276251638268,15.301
"two_step_Neyman",0.8,5000,2,2,NA,0.0520846691457515,-0.0259350698889498,-0.0216634049280948,0.0400000000000205
"two_step_LS",0.8,5000,2,2,NA,0.0410824960267848,-0.0225920552302847,-0.00973283412784909,0.01400000000001
"mRock_kNN_bs_Neyman",0.8,5000,2,20,2,-0.0316634975603847,0.0276946862974703,-0.00974639461261262,18.223
"mRock_kNN_global_linear_Neyman",0.8,5000,2,20,2,-0.0314505396236093,0.0278922074218202,-0.0109177770038045,16.246
"mRock_kNN_bs_Neyman",0.8,5000,2,20,3,-0.0349090109995058,0.0292093703286178,-0.0110171330452955,18.045
"mRock_kNN_global_linear_Neyman",0.8,5000,2,20,3,-0.0343213660655683,0.0290480582390646,-0.0106837952736987,15.519
"mRock_kNN_bs_Neyman",0.8,5000,2,20,4,-0.024392597250624,0.0250302229406532,-0.00975867147796983,17.771
"mRock_kNN_global_linear_Neyman",0.8,5000,2,20,4,-0.0237858950990681,0.0248638302290636,-0.0103427690165798,15.333
"mRock_kNN_bs_Neyman",0.8,5000,2,20,5,-0.0159644551738221,0.0222399884758602,-0.00789801903766119,17.733
"mRock_kNN_global_linear_Neyman",0.8,5000,2,20,5,-0.0157060688332475,0.0222850951285776,-0.00776629273941776,15.666
"mRock_kNN_bs_Neyman",0.8,5000,2,20,6,-0.020539365580825,0.0240586553385995,-0.00873794978968245,17.847
"mRock_kNN_global_linear_Neyman",0.8,5000,2,20,6,-0.0205840126496279,0.0243683244852959,-0.00804945797031209,15.734
"mRock_kNN_bs_Neyman",0.8,5000,2,20,7,-0.0099071524180403,0.0148891307245114,-0.00100140634844426,17.797
"mRock_kNN_global_linear_Neyman",0.8,5000,2,20,7,-0.0105350189138913,0.0159145452902125,-0.00152808594266141,15.687
"mRock_kNN_bs_Neyman",0.8,5000,2,20,8,-0.0172902117386649,0.0170734754593247,-0.00384173072253891,17.692
"mRock_kNN_global_linear_Neyman",0.8,5000,2,20,8,-0.0177118605380198,0.0178334212411992,-0.00379107262933687,15.41
"mRock_kNN_bs_Neyman",0.8,5000,2,20,9,-0.0192036484747262,0.0227795496177925,0.00248224329498559,18.05
"mRock_kNN_global_linear_Neyman",0.8,5000,2,20,9,-0.0193905037630526,0.0234350711707929,0.00205981152694079,15.402
"two_step_Neyman",0.8,5000,2,20,NA,-0.00705650881473052,0.0115121455824316,-0.00575482153232265,0.0370000000000346
"two_step_LS",0.8,5000,2,20,NA,-0.0118261882080657,0.0138757911951051,-0.00350038391185237,0.0129999999999768
"mRock_kNN_bs_Neyman",0.8,5000,2,200,2,-0.00516412195685478,0.00529459868583126,0.00130824996405998,17.977
"mRock_kNN_global_linear_Neyman",0.8,5000,2,200,2,-0.00520358658943798,0.00528742522831882,0.00120777053368748,15.736
"mRock_kNN_bs_Neyman",0.8,5000,2,200,3,0.00450280421922811,0.00197321014801588,-0.000549977084618014,17.916
"mRock_kNN_global_linear_Neyman",0.8,5000,2,200,3,0.00429591590391265,0.00227849449700646,-0.00172817402124359,15.107
"mRock_kNN_bs_Neyman",0.8,5000,2,200,4,0.0158119814283342,-0.0217443599716618,0.0288224316825492,17.632
"mRock_kNN_global_linear_Neyman",0.8,5000,2,200,4,0.0148266136362027,-0.0207711866809075,0.0287646526581833,14.995
"mRock_kNN_bs_Neyman",0.8,5000,2,200,5,0.0162090913411213,-0.0157172555150518,0.0197120930606323,17.542
"mRock_kNN_global_linear_Neyman",0.8,5000,2,200,5,0.0164256906293885,-0.0157019117329775,0.0191206049801504,15.26
"mRock_kNN_bs_Neyman",0.8,5000,2,200,6,0.0168758972704448,-0.0157401606268719,0.0181021495767908,17.556
"mRock_kNN_global_linear_Neyman",0.8,5000,2,200,6,0.0167419329715515,-0.0159052130445887,0.0184663013653354,15.219
"mRock_kNN_bs_Neyman",0.8,5000,2,200,7,0.00761611015788555,-0.0103554407065056,0.020466904842011,17.546
"mRock_kNN_global_linear_Neyman",0.8,5000,2,200,7,0.00780098402990093,-0.0104216293646306,0.0202629563006562,14.999
"mRock_kNN_bs_Neyman",0.8,5000,2,200,8,0.00841038006455674,-0.00973354233290236,0.0180495875368285,17.705
"mRock_kNN_global_linear_Neyman",0.8,5000,2,200,8,0.00790843842297262,-0.00947503697240792,0.0173777989886057,15.087
"mRock_kNN_bs_Neyman",0.8,5000,2,200,9,0.0116949252613023,-0.0112844858675269,0.0242951621593175,17.55
"mRock_kNN_global_linear_Neyman",0.8,5000,2,200,9,0.0109940649269384,-0.0106339828548347,0.0236823435735412,14.997
"two_step_Neyman",0.8,5000,2,200,NA,0.0004462872068971,-0.00619939984367601,0.0161194096528412,0.0429999999999495
"two_step_LS",0.8,5000,2,200,NA,0.00268319645057091,-0.00793528097400564,0.0178246124417152,0.0120000000000005
"mRock_kNN_bs_Neyman",0.8,5000,2,201,2,0.000955112592801122,0.0507017649541952,-0.069714687197636,18.107
"mRock_kNN_global_linear_Neyman",0.8,5000,2,201,2,0.00386824660276752,0.0474224621160246,-0.0654261222328856,15.862
"mRock_kNN_bs_Neyman",0.8,5000,2,201,3,-0.0278552219828962,0.0539559098886562,-0.0498382415803782,18.013
"mRock_kNN_global_linear_Neyman",0.8,5000,2,201,3,-0.0263077547179125,0.051536184571694,-0.0465556395630822,15.199
"mRock_kNN_bs_Neyman",0.8,5000,2,201,4,0.0116761143802517,0.00888779170163589,-0.0117971393223142,17.714
"mRock_kNN_global_linear_Neyman",0.8,5000,2,201,4,0.0124157241133305,0.00762152007239569,-0.0068900422972229,15.088
"mRock_kNN_bs_Neyman",0.8,5000,2,201,5,-0.00737411998337256,0.0238570352337422,-0.0186414065221667,17.71
"mRock_kNN_global_linear_Neyman",0.8,5000,2,201,5,-0.00663376803493021,0.0230495523375844,-0.0174697446178449,15.082
"mRock_kNN_bs_Neyman",0.8,5000,2,201,6,-0.00307680831942059,0.0152491594943895,-0.00761966267455705,17.671
"mRock_kNN_global_linear_Neyman",0.8,5000,2,201,6,-0.00243756165837228,0.0145405837842039,-0.00381975800081857,15.326
"mRock_kNN_bs_Neyman",0.8,5000,2,201,7,-0.00326759318860614,0.0179632283246121,-0.00690015804740352,17.862
"mRock_kNN_global_linear_Neyman",0.8,5000,2,201,7,-0.0028271488728,0.0176467339380353,-0.00626010327898907,15.201
"mRock_kNN_bs_Neyman",0.8,5000,2,201,8,-0.00550547869416818,0.0221150283248925,-0.0165682560887239,17.822
"mRock_kNN_global_linear_Neyman",0.8,5000,2,201,8,-0.00498326063358534,0.0210699103292029,-0.0128340813921932,15.13
"mRock_kNN_bs_Neyman",0.8,5000,2,201,9,-0.007188172632552,0.0206325846347926,-0.0164297576150005,17.64
"mRock_kNN_global_linear_Neyman",0.8,5000,2,201,9,-0.00649096828976514,0.0202520724602797,-0.0143317571361523,15.055
"two_step_Neyman",0.8,5000,2,201,NA,0.0219117199504686,0.0090032447817201,-0.0361815148844462,0.0400000000000205
"two_step_LS",0.8,5000,2,201,NA,-0.000884205387546189,0.0173182909217604,-0.020084442367744,0.0199999999999818
"mRock_kNN_bs_Neyman",0.8,5000,2,202,2,0.0251570859529109,-0.039911670926414,0.0444882980357342,18.125
