"Method","tau","n","p","seed","K","beta0","beta1","time"
"mRock_kNN_bs_Neyman",0.9,10000,1,486,461,-0.012524273616048,0.00377502164366517,82.02
"mRock_kNN_local_linear_Neyman",0.9,10000,1,486,461,-0.0172864653937954,0.00109195885070967,70.952
"mRock_kNN_global_linear_Neyman",0.9,10000,1,486,461,-0.0124210644009288,0.00380543249539889,69.401
"mRock_kNN_bs_Neyman",0.9,10000,1,486,921,-0.0146335066787278,0.00441149209470471,79.769
"mRock_kNN_local_linear_Neyman",0.9,10000,1,486,921,-0.018696501152059,0.00375061850935099,65.242
"mRock_kNN_global_linear_Neyman",0.9,10000,1,486,921,-0.0142076872270693,0.00417056825403961,66.968
"two_step_Neyman",0.9,10000,1,486,NA,-0.0108561648969794,0.00111538497860719,0.0540000000000305
"two_step_LS",0.9,10000,1,486,NA,-0.0156715429838146,0.00346956167686807,0.0179999999999723
"mRock_kNN_bs_Neyman",0.9,10000,1,487,461,0.00187198818283774,-0.00345286788168497,82.18
"mRock_kNN_local_linear_Neyman",0.9,10000,1,487,461,0.0012834635523451,-0.00708569737743359,70.162
"mRock_kNN_global_linear_Neyman",0.9,10000,1,487,461,0.00192980197338777,-0.00335562750331864,69.912
"mRock_kNN_bs_Neyman",0.9,10000,1,487,921,0.00357660376170577,-0.00558796969645892,79.325
"mRock_kNN_local_linear_Neyman",0.9,10000,1,487,921,0.00358829685119888,-0.00709013091092503,64.166
"mRock_kNN_global_linear_Neyman",0.9,10000,1,487,921,0.00360702554468117,-0.00549427968044203,66.557
"two_step_Neyman",0.9,10000,1,487,NA,-0.000324976484002981,-0.0034930037323444,0.0550000000000068
"two_step_LS",0.9,10000,1,487,NA,0.00580745732612709,-0.00661848371128171,0.01400000000001
"mRock_kNN_bs_Neyman",0.9,10000,1,488,461,-0.0156478667575404,0.0124200468610649,79.938
"mRock_kNN_local_linear_Neyman",0.9,10000,1,488,461,-0.01516154791471,0.00684656127701722,69.026
"mRock_kNN_global_linear_Neyman",0.9,10000,1,488,461,-0.0146811299497365,0.0122795479787152,67.527
"mRock_kNN_bs_Neyman",0.9,10000,1,488,921,-0.0166859490573328,0.0108977364307292,79.585
"mRock_kNN_local_linear_Neyman",0.9,10000,1,488,921,-0.0169107491037308,0.00849496009697948,65.68
"mRock_kNN_global_linear_Neyman",0.9,10000,1,488,921,-0.0157981847160316,0.0106125527983565,66.071
"two_step_Neyman",0.9,10000,1,488,NA,-0.0248974151673746,0.0150761813300453,0.0550000000000068
"two_step_LS",0.9,10000,1,488,NA,-0.0196004323156165,0.0123887583878197,0.0130000000000337
"mRock_kNN_bs_Neyman",0.9,10000,1,489,461,-0.0053228150716258,-0.00169185935131599,83.265
"mRock_kNN_local_linear_Neyman",0.9,10000,1,489,461,-0.00880957414156036,-0.00335038750873284,69.997
"mRock_kNN_global_linear_Neyman",0.9,10000,1,489,461,-0.00511461563403537,-0.00152765186063197,69.767
"mRock_kNN_bs_Neyman",0.9,10000,1,489,921,-0.00603735199538624,-0.00178886558804292,80.329
"mRock_kNN_local_linear_Neyman",0.9,10000,1,489,921,-0.00644665491613639,-0.00335682639570534,64.252
"mRock_kNN_global_linear_Neyman",0.9,10000,1,489,921,-0.00596717029212357,-0.00159141362978055,66.835
"two_step_Neyman",0.9,10000,1,489,NA,-0.0133125161615124,0.00149613607548549,0.0570000000000164
"two_step_LS",0.9,10000,1,489,NA,-0.00661677317808795,-0.00186500807799206,0.0130000000000337
"mRock_kNN_bs_Neyman",0.9,10000,1,49,461,0.000788070235779204,-0.00227468899551342,80.536
"mRock_kNN_local_linear_Neyman",0.9,10000,1,49,461,-0.00384620533903002,-0.00385736545266457,67.811
"mRock_kNN_global_linear_Neyman",0.9,10000,1,49,461,0.000819358839086792,-0.00199736737532286,68.465
"mRock_kNN_bs_Neyman",0.9,10000,1,49,921,0.00152571221189968,-0.00421575656382567,80.236
"mRock_kNN_local_linear_Neyman",0.9,10000,1,49,921,-0.00162194281068895,-0.00419497988748851,62.073
"mRock_kNN_global_linear_Neyman",0.9,10000,1,49,921,0.00157526181030043,-0.00407745151890282,67.326
"two_step_Neyman",0.9,10000,1,49,NA,-0.00829134558131717,0.00166038117685474,0.0579999999999927
"two_step_LS",0.9,10000,1,49,NA,-0.00378385097772571,-0.000452555575080726,0.0190000000000055
"mRock_kNN_bs_Neyman",0.9,10000,1,490,461,0.0163414545471086,-0.011056797244021,82.75
"mRock_kNN_local_linear_Neyman",0.9,10000,1,490,461,0.0172045699969514,-0.0161179957829178,69.686
"mRock_kNN_global_linear_Neyman",0.9,10000,1,490,461,0.0162339999288432,-0.0108185539282339,69.718
"mRock_kNN_bs_Neyman",0.9,10000,1,490,921,0.0153548450491758,-0.0105201183070376,80.063
"mRock_kNN_local_linear_Neyman",0.9,10000,1,490,921,0.0159598614308003,-0.0127410574256288,64.113
"mRock_kNN_global_linear_Neyman",0.9,10000,1,490,921,0.0152577747844076,-0.0103039624828494,67.126
"two_step_Neyman",0.9,10000,1,490,NA,0.0178943592114535,-0.0124279093408952,0.0550000000000068
"two_step_LS",0.9,10000,1,490,NA,0.0174464451277743,-0.0123244617120752,0.0129999999999768
"mRock_kNN_bs_Neyman",0.9,10000,1,491,461,-4.63282025680023e-05,0.00960862822053477,82.481
"mRock_kNN_local_linear_Neyman",0.9,10000,1,491,461,-0.00405354951579895,0.00669968601205628,70.96
"mRock_kNN_global_linear_Neyman",0.9,10000,1,491,461,-0.000330367656865782,0.00964900184465911,68.801
"mRock_kNN_bs_Neyman",0.9,10000,1,491,921,-0.00380003195817236,0.0108858812137047,79.767
"mRock_kNN_local_linear_Neyman",0.9,10000,1,491,921,-0.00457755614340294,0.00832004480417181,65.077
"mRock_kNN_global_linear_Neyman",0.9,10000,1,491,921,-0.00384631330666374,0.0109269767605698,66.191
"two_step_Neyman",0.9,10000,1,491,NA,-0.0129138174349135,0.0152450905904309,0.061999999999955
"two_step_LS",0.9,10000,1,491,NA,-0.0108504856146101,0.0142473508099594,0.0130000000000337
"mRock_kNN_bs_Neyman",0.9,10000,1,492,461,0.00158607728279492,-0.0113312661355098,81.39
"mRock_kNN_local_linear_Neyman",0.9,10000,1,492,461,-0.00048156862425186,-0.0145457778207057,70.731
"mRock_kNN_global_linear_Neyman",0.9,10000,1,492,461,0.00147713198511634,-0.0112691737954131,67.998
"mRock_kNN_bs_Neyman",0.9,10000,1,492,921,0.00277849209130765,-0.01220352204674,79.165
"mRock_kNN_local_linear_Neyman",0.9,10000,1,492,921,0.00273528952881619,-0.0137114574176218,64.764
"mRock_kNN_global_linear_Neyman",0.9,10000,1,492,921,0.00272316390208438,-0.0121894708838499,65.874
"two_step_Neyman",0.9,10000,1,492,NA,0.00222069364252664,-0.0124030020301489,0.05600000000004
"two_step_LS",0.9,10000,1,492,NA,7.22967189124013e-05,-0.01146163239765,0.0129999999999768
"mRock_kNN_bs_Neyman",0.9,10000,1,493,461,0.00548038206385359,0.00106126656503758,80.703
"mRock_kNN_local_linear_Neyman",0.9,10000,1,493,461,0.00474640522290359,-0.00269290227888641,69.494
"mRock_kNN_global_linear_Neyman",0.9,10000,1,493,461,0.00525878689917159,0.00165681982594768,67.677
"mRock_kNN_bs_Neyman",0.9,10000,1,493,921,0.00606689487101009,-3.53025016135433e-05,79.112
"mRock_kNN_local_linear_Neyman",0.9,10000,1,493,921,0.00543277532117847,-0.0011170607912665,64.147
"mRock_kNN_global_linear_Neyman",0.9,10000,1,493,921,0.00524522962749363,0.0008707058627766,65.75
"two_step_Neyman",0.9,10000,1,493,NA,0.000393544334207352,0.0033284488222356,0.0600000000000023
"two_step_LS",0.9,10000,1,493,NA,0.00113847610190732,0.00290801945129715,0.0120000000000005
"mRock_kNN_bs_Neyman",0.9,10000,1,494,461,-0.0092889610181186,0.00637461703328546,81.201
"mRock_kNN_local_linear_Neyman",0.9,10000,1,494,461,-0.0117716789802957,0.00403300403698292,69.992
"mRock_kNN_global_linear_Neyman",0.9,10000,1,494,461,-0.00963822191433139,0.00671803454594544,68.023
"mRock_kNN_bs_Neyman",0.9,10000,1,494,921,-0.0100716704790205,0.00590667294452718,79.571
"mRock_kNN_local_linear_Neyman",0.9,10000,1,494,921,-0.0110520241057273,0.00510448007361664,64.105
"mRock_kNN_global_linear_Neyman",0.9,10000,1,494,921,-0.0102857962438381,0.00619490747738638,66.558
"two_step_Neyman",0.9,10000,1,494,NA,-0.00945053712701438,0.00563435660737799,0.0559999999999832
"two_step_LS",0.9,10000,1,494,NA,-0.0128906719465447,0.00724127488267889,0.0129999999999768
"mRock_kNN_bs_Neyman",0.9,10000,1,495,461,-0.00479115835652499,0.0107648214368652,80.061
"mRock_kNN_local_linear_Neyman",0.9,10000,1,495,461,-0.00881444633433182,0.00927086264874122,69.204
"mRock_kNN_global_linear_Neyman",0.9,10000,1,495,461,-0.00413136871585684,0.0105305338630166,66.963
"mRock_kNN_bs_Neyman",0.9,10000,1,495,921,-0.00616029937453733,0.0104827233503357,79.034
"mRock_kNN_local_linear_Neyman",0.9,10000,1,495,921,-0.00724049999333154,0.00936275766435823,63.837
"mRock_kNN_global_linear_Neyman",0.9,10000,1,495,921,-0.00552569432055106,0.0102293833737912,65.373
"two_step_Neyman",0.9,10000,1,495,NA,-0.00923787830815059,0.011991616443098,0.0579999999999927
"two_step_LS",0.9,10000,1,495,NA,-0.00563554100830643,0.0102296199999738,0.0130000000000337
"mRock_kNN_bs_Neyman",0.9,10000,1,496,461,0.00549975551232462,-0.00744619088753629,80.158
"mRock_kNN_local_linear_Neyman",0.9,10000,1,496,461,0.00233661537605534,-0.00988755601161229,70.136
"mRock_kNN_global_linear_Neyman",0.9,10000,1,496,461,0.00533465874304739,-0.00709176665394429,68.678
"mRock_kNN_bs_Neyman",0.9,10000,1,496,921,0.00143958998339389,-0.0052141559639578,78.734
"mRock_kNN_local_linear_Neyman",0.9,10000,1,496,921,4.97814002160535e-05,-0.00633413047016651,64.452
"mRock_kNN_global_linear_Neyman",0.9,10000,1,496,921,0.00120941252654361,-0.00475776823404317,66.96
"two_step_Neyman",0.9,10000,1,496,NA,-0.00209349322813623,-0.00375512345283724,0.0550000000000068
"two_step_LS",0.9,10000,1,496,NA,-0.00327388821408237,-0.00309042383762481,0.0120000000000005
"mRock_kNN_bs_Neyman",0.9,10000,1,497,461,-0.00122291866628221,0.00153164472857092,81.782
"mRock_kNN_local_linear_Neyman",0.9,10000,1,497,461,-0.00260458589652868,-0.00185843033910782,70.471
"mRock_kNN_global_linear_Neyman",0.9,10000,1,497,461,-0.00148030528218812,0.00184733336772691,68.977
"mRock_kNN_bs_Neyman",0.9,10000,1,497,921,-0.000381381438498529,0.000745262158379223,79.638
"mRock_kNN_local_linear_Neyman",0.9,10000,1,497,921,-0.000455724745023423,-0.000702465199982516,64.753
"mRock_kNN_global_linear_Neyman",0.9,10000,1,497,921,-0.000728195777614182,0.00110417650939709,66.756
"two_step_Neyman",0.9,10000,1,497,NA,-0.00597715464164583,0.00305153778975553,0.0550000000000068
"two_step_LS",0.9,10000,1,497,NA,-0.00262152067067989,0.00135010102220257,0.01400000000001
"mRock_kNN_bs_Neyman",0.9,10000,1,498,461,-0.00904455246491098,0.00360515116242954,80.886
"mRock_kNN_local_linear_Neyman",0.9,10000,1,498,461,-0.0137882319577676,0.00137334249623722,70.383
"mRock_kNN_global_linear_Neyman",0.9,10000,1,498,461,-0.00754966755425723,0.00310130490877469,67.833
"mRock_kNN_bs_Neyman",0.9,10000,1,498,921,-0.0124296765980363,0.00476295424060158,78.995
"mRock_kNN_local_linear_Neyman",0.9,10000,1,498,921,-0.015285368303344,0.00393998482769931,64.539
"mRock_kNN_global_linear_Neyman",0.9,10000,1,498,921,-0.0110175172014344,0.0042528214092763,65.784
"two_step_Neyman",0.9,10000,1,498,NA,-0.017775528845807,0.00671404540683973,0.0550000000000068
"two_step_LS",0.9,10000,1,498,NA,-0.0066622541420629,0.0010446798171202,0.0120000000000005
"mRock_kNN_bs_Neyman",0.9,10000,1,499,461,-0.0033994017683876,0.0115792930811294,81.191
"mRock_kNN_local_linear_Neyman",0.9,10000,1,499,461,-0.00405261242761501,0.00606319852058945,70.572
"mRock_kNN_global_linear_Neyman",0.9,10000,1,499,461,-0.00341741077734281,0.0117358666836558,69.013
"mRock_kNN_bs_Neyman",0.9,10000,1,499,921,-0.00379754896501905,0.0104017719938514,79.321
"mRock_kNN_local_linear_Neyman",0.9,10000,1,499,921,-0.00319151521238203,0.00671152447278045,65.395
"mRock_kNN_global_linear_Neyman",0.9,10000,1,499,921,-0.00404377252164645,0.0107677502843115,66.918
"two_step_Neyman",0.9,10000,1,499,NA,-0.0094532953445865,0.0122078668005172,0.0550000000000068
"two_step_LS",0.9,10000,1,499,NA,-0.00509737282580836,0.0100433963669526,0.0169999999999959
"mRock_kNN_bs_Neyman",0.9,10000,1,5,461,-0.000789574281298444,-0.0019794008474272,80.645
"mRock_kNN_local_linear_Neyman",0.9,10000,1,5,461,-0.000561355692830112,-0.0052050656546232,67.655
"mRock_kNN_global_linear_Neyman",0.9,10000,1,5,461,-0.000911583521514991,-0.00186036913707888,67.998
"mRock_kNN_bs_Neyman",0.9,10000,1,5,921,-0.000905911858516406,-0.00220942811381741,79.906
"mRock_kNN_local_linear_Neyman",0.9,10000,1,5,921,-0.000862320171268527,-0.00332958669232752,63.046
"mRock_kNN_global_linear_Neyman",0.9,10000,1,5,921,-0.00101964355040107,-0.00214762834992488,67.36
"two_step_Neyman",0.9,10000,1,5,NA,-0.00801283594148106,0.00209977700293829,0.0559999999999832
"two_step_LS",0.9,10000,1,5,NA,-0.00476600458673593,0.000671570092062534,0.0129999999999768
"mRock_kNN_bs_Neyman",0.9,10000,1,50,461,-0.0056160993031702,0.00543278322576368,82.18
"mRock_kNN_local_linear_Neyman",0.9,10000,1,50,461,-0.00848787383020788,0.00351181659079769,67.522
"mRock_kNN_global_linear_Neyman",0.9,10000,1,50,461,-0.00560649650198197,0.00544634145943457,69.293
"mRock_kNN_bs_Neyman",0.9,10000,1,50,921,-0.00563259968988605,0.00579361225399122,81.497
"mRock_kNN_local_linear_Neyman",0.9,10000,1,50,921,-0.00656929093435754,0.00504071605425738,63.101
"mRock_kNN_global_linear_Neyman",0.9,10000,1,50,921,-0.00560073396151872,0.0058173170473923,68.355
"two_step_Neyman",0.9,10000,1,50,NA,-0.0118007055662905,0.00934599379583956,0.0559999999999832
"two_step_LS",0.9,10000,1,50,NA,-0.0145196078925425,0.0106738392971142,0.0130000000000337
"mRock_kNN_bs_Neyman",0.9,10000,1,500,461,0.00805814283384576,-0.000286174343417933,79.756
"mRock_kNN_local_linear_Neyman",0.9,10000,1,500,461,0.00437054885883681,-0.00228679211457994,66.163
"mRock_kNN_global_linear_Neyman",0.9,10000,1,500,461,0.00781112525467731,0.000857049775195406,65.911
"mRock_kNN_bs_Neyman",0.9,10000,1,500,921,0.00560746057188943,0.000311184948813104,80.163
"mRock_kNN_local_linear_Neyman",0.9,10000,1,500,921,0.00357628011492661,-0.00072895980779375,62.272
"mRock_kNN_global_linear_Neyman",0.9,10000,1,500,921,0.00546045234319847,0.0015214594878894,67.206
"two_step_Neyman",0.9,10000,1,500,NA,0.0237609164092498,-0.00977862300639742,0.0529999999999973
"two_step_LS",0.9,10000,1,500,NA,0.00620125818692396,-0.000861462307781391,0.0120000000000005
"mRock_kNN_bs_Neyman",0.9,10000,1,51,461,-6.05173116923208e-05,-0.00146474521258666,92.698
"mRock_kNN_local_linear_Neyman",0.9,10000,1,51,461,-0.00366777311133748,-0.00427358361153374,80.759
"mRock_kNN_global_linear_Neyman",0.9,10000,1,51,461,-0.000195100508428414,-0.00138308394850339,77.379
"mRock_kNN_bs_Neyman",0.9,10000,1,51,921,-0.00127588192690054,-0.00141238520115516,90.699
"mRock_kNN_local_linear_Neyman",0.9,10000,1,51,921,-0.00342410530980897,-0.00236245647784861,70.507
"mRock_kNN_global_linear_Neyman",0.9,10000,1,51,921,-0.00134884156657233,-0.00131768592905956,76.005
"two_step_Neyman",0.9,10000,1,51,NA,-0.00107979764242705,-0.00224417810511524,0.0679999999999836
"two_step_LS",0.9,10000,1,51,NA,-0.00247785287762459,-0.00161962957194195,0.0240000000000009
"mRock_kNN_bs_Neyman",0.9,10000,1,52,461,-0.00666460513366784,0.0129243120212896,81.374
"mRock_kNN_local_linear_Neyman",0.9,10000,1,52,461,-0.00814195459433198,0.00969004841687848,74.73
"mRock_kNN_global_linear_Neyman",0.9,10000,1,52,461,-0.00660873204232004,0.0129541224343499,68.317
"mRock_kNN_bs_Neyman",0.9,10000,1,52,921,-0.00689916897393728,0.0124048072503808,80.186
"mRock_kNN_local_linear_Neyman",0.9,10000,1,52,921,-0.00799806378906909,0.0115127658648992,65.183
"mRock_kNN_global_linear_Neyman",0.9,10000,1,52,921,-0.00686740378955153,0.0124637228663644,67.122
"two_step_Neyman",0.9,10000,1,52,NA,-0.00310284693964591,0.0097111927508795,0.0559999999999832
"two_step_LS",0.9,10000,1,52,NA,-0.00211760810873129,0.00928019985177864,0.0130000000000337
"mRock_kNN_bs_Neyman",0.9,10000,1,53,461,-0.00981783936744818,0.00270037791650424,83.037
"mRock_kNN_local_linear_Neyman",0.9,10000,1,53,461,-0.0109761999378188,-0.00191905375624168,73.098
"mRock_kNN_global_linear_Neyman",0.9,10000,1,53,461,-0.00974322173788811,0.0027634414422133,69.368
"mRock_kNN_bs_Neyman",0.9,10000,1,53,921,-0.00890537643717848,0.00076115011156741,81.569
"mRock_kNN_local_linear_Neyman",0.9,10000,1,53,921,-0.00906840261849284,-0.00186929564176319,66.766
"mRock_kNN_global_linear_Neyman",0.9,10000,1,53,921,-0.00861340808455746,0.000747928060365499,68.04
"two_step_Neyman",0.9,10000,1,53,NA,-0.0108238125367415,0.00114026310786608,0.0629999999999882
"two_step_LS",0.9,10000,1,53,NA,-0.0100343124502067,0.000643557023171759,0.0149999999999864
"mRock_kNN_bs_Neyman",0.9,10000,1,54,461,0.00758163271536749,-0.000904015094521426,81.805
"mRock_kNN_local_linear_Neyman",0.9,10000,1,54,461,0.00551031072042774,-0.00506478034236268,72.572
"mRock_kNN_global_linear_Neyman",0.9,10000,1,54,461,0.0078734867653607,-0.00097596646003284,69.051
"mRock_kNN_bs_Neyman",0.9,10000,1,54,921,0.0072036895782952,-0.00210649653327,81.929
"mRock_kNN_local_linear_Neyman",0.9,10000,1,54,921,0.00545563878133226,-0.00359219032975844,67.764
"mRock_kNN_global_linear_Neyman",0.9,10000,1,54,921,0.0071333936817235,-0.00192688023153664,69.25
"two_step_Neyman",0.9,10000,1,54,NA,0.0114730641122538,-0.00415229001316053,0.0559999999999832
"two_step_LS",0.9,10000,1,54,NA,0.0071661274127317,-0.00197792882306524,0.0129999999999768
"mRock_kNN_bs_Neyman",0.9,10000,1,55,461,0.00129678782093112,-0.00493922435634042,80.473
"mRock_kNN_local_linear_Neyman",0.9,10000,1,55,461,0.00103713728230082,-0.0105375964496539,68.617
"mRock_kNN_global_linear_Neyman",0.9,10000,1,55,461,0.00156687772385844,-0.00514661486244794,68.076
"mRock_kNN_bs_Neyman",0.9,10000,1,55,921,0.00191688406770973,-0.00701344671228554,79.131
"mRock_kNN_local_linear_Neyman",0.9,10000,1,55,921,0.00223941889200563,-0.0106161321050768,63.133
"mRock_kNN_global_linear_Neyman",0.9,10000,1,55,921,0.00197804471487095,-0.00711134870336494,66.726
"two_step_Neyman",0.9,10000,1,55,NA,0.0041308405292273,-0.00971951364257873,0.0559999999999832
"two_step_LS",0.9,10000,1,55,NA,6.86233878741671e-05,-0.00770112871663775,0.0129999999999768
"mRock_kNN_bs_Neyman",0.9,10000,1,56,461,-0.00687391726873066,0.00630330997147377,81.943
"mRock_kNN_local_linear_Neyman",0.9,10000,1,56,461,-0.00677716569197173,0.0021799345256408,68.739
"mRock_kNN_global_linear_Neyman",0.9,10000,1,56,461,-0.00675513900084956,0.00618698878056634,69.073
"mRock_kNN_bs_Neyman",0.9,10000,1,56,921,-0.00649212481158523,0.00520966029466496,80.623
"mRock_kNN_local_linear_Neyman",0.9,10000,1,56,921,-0.00580652361140244,0.00269627057596455,62.631
"mRock_kNN_global_linear_Neyman",0.9,10000,1,56,921,-0.00647247417716246,0.00521362008470305,67.72
"two_step_Neyman",0.9,10000,1,56,NA,-0.00842969119091319,0.00609765256501182,0.061999999999955
"two_step_LS",0.9,10000,1,56,NA,-0.00897692825125107,0.00630524829031831,0.0130000000000337
"mRock_kNN_bs_Neyman",0.9,10000,1,57,461,0.00194542626651284,0.000199311381258394,80.476
"mRock_kNN_local_linear_Neyman",0.9,10000,1,57,461,0.000921002744729282,-0.00275272725548792,67.873
"mRock_kNN_global_linear_Neyman",0.9,10000,1,57,461,0.0020662218915517,0.000161364918187523,68.257
"mRock_kNN_bs_Neyman",0.9,10000,1,57,921,0.00031409659762538,0.000732086129818121,78.853
"mRock_kNN_local_linear_Neyman",0.9,10000,1,57,921,-4.33183213723876e-05,-0.000453580439720103,61.827
"mRock_kNN_global_linear_Neyman",0.9,10000,1,57,921,0.00050518643271924,0.000613455889036718,66.44
"two_step_Neyman",0.9,10000,1,57,NA,0.0056514356195112,-0.00254691102659743,0.0609999999999786
"two_step_LS",0.9,10000,1,57,NA,0.00128773603514465,-0.000408442911425499,0.0129999999999768
"mRock_kNN_bs_Neyman",0.9,10000,1,58,461,-0.00360087654663754,-0.00716645662934923,80.588
"mRock_kNN_local_linear_Neyman",0.9,10000,1,58,461,-0.00466263861791738,-0.0124795675241733,68.611
"mRock_kNN_global_linear_Neyman",0.9,10000,1,58,461,-0.00247168801546738,-0.00761543883619442,68.475
"mRock_kNN_bs_Neyman",0.9,10000,1,58,921,-0.00464375757811175,-0.00786094233212253,78.886
"mRock_kNN_local_linear_Neyman",0.9,10000,1,58,921,-0.00569351138692142,-0.0096197848282733,62.586
"mRock_kNN_global_linear_Neyman",0.9,10000,1,58,921,-0.00372343967809452,-0.00811110277894755,66.589
"two_step_Neyman",0.9,10000,1,58,NA,-0.0104652572879285,-0.00481869268256618,0.0610000000000355
"two_step_LS",0.9,10000,1,58,NA,-0.00604804225519917,-0.00698870536231366,0.0139999999999532
"mRock_kNN_bs_Neyman",0.9,10000,1,59,461,0.00349824139387422,-0.00158674010046322,80.636
"mRock_kNN_local_linear_Neyman",0.9,10000,1,59,461,0.00421446646554346,-0.00600930655996246,68.282
